CommitId;RefactoringType;RefactoringDetail
c8d646ebf857a676a6b682b5e78d382c52b8c5ab;Rename Method;Rename Method	public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beingsREquest() : void renamed to public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beginsRequest() : void in class com.bumptech.glide.request.target.CustomViewTargetTest
b7be7be439d32ef73a5e9dcbeed6cf3d042aca8c;Rename Attribute;Rename Attribute	diskCache : DiskCache to diskCacheProvider : LazyDiskCacheProvider in class com.bumptech.glide.load.engine.Engine
b7be7be439d32ef73a5e9dcbeed6cf3d042aca8c;Change Attribute Type;Change Attribute Type	diskCache : DiskCache to diskCacheProvider : LazyDiskCacheProvider in class com.bumptech.glide.load.engine.Engine
b7be7be439d32ef73a5e9dcbeed6cf3d042aca8c;Move Attribute;Move Attribute	private diskCache : DiskCache from class com.bumptech.glide.GlideBuilder to class com.bumptech.glide.load.engine.Engine.LazyDiskCacheProvider
b7be7be439d32ef73a5e9dcbeed6cf3d042aca8c;Move Attribute;Move Attribute	private diskCache : DiskCache from class com.bumptech.glide.load.engine.DecodeJob to class com.bumptech.glide.load.engine.Engine.LazyDiskCacheProvider
b7be7be439d32ef73a5e9dcbeed6cf3d042aca8c;Move Attribute;Move Attribute	private diskCache : DiskCache from class com.bumptech.glide.load.engine.Engine to class com.bumptech.glide.load.engine.Engine.LazyDiskCacheProvider
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Parameter Type;Change Parameter Type	is : ExceptionCatchingInputStream to is : MarkEnforcingInputStream in method private downsampleWithSize(is MarkEnforcingInputStream, bufferedStream RecyclableBufferedInputStream, options BitmapFactory.Options, pool BitmapPool, inWidth int, inHeight int, sampleSize int, decodeFormat DecodeFormat) : Bitmap in class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Parameter Type;Change Parameter Type	is : ExceptionCatchingInputStream to is : MarkEnforcingInputStream in method public getDimensions(is MarkEnforcingInputStream, bufferedStream RecyclableBufferedInputStream, options BitmapFactory.Options) : int[] in class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Parameter Type;Change Parameter Type	is : ExceptionCatchingInputStream to is : MarkEnforcingInputStream in method private decodeStream(is MarkEnforcingInputStream, bufferedStream RecyclableBufferedInputStream, options BitmapFactory.Options) : Bitmap in class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Extract Variable;Extract Variable	bufferedStream : RecyclableBufferedInputStream in method public decode(is InputStream, pool BitmapPool, outWidth int, outHeight int, decodeFormat DecodeFormat) : Bitmap from class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Rename Variable;Rename Variable	stream : ExceptionCatchingInputStream to exceptionStream : ExceptionCatchingInputStream in method public decode(is InputStream, pool BitmapPool, outWidth int, outHeight int, decodeFormat DecodeFormat) : Bitmap in class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Split Variable;Split Variable	stream : ExceptionCatchingInputStream to [invalidatingStream : MarkEnforcingInputStream, bufferedStream : RecyclableBufferedInputStream] in method public decode(is InputStream, pool BitmapPool, outWidth int, outHeight int, decodeFormat DecodeFormat) : Bitmap in class com.bumptech.glide.load.resource.bitmap.Downsampler
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Attribute Type;Change Attribute Type	wrapped : RecyclableBufferedInputStream to wrapped : InputStream in class com.bumptech.glide.util.ExceptionCatchingInputStream
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Parameter Type;Change Parameter Type	toWrap : RecyclableBufferedInputStream to toWrap : InputStream in method public obtain(toWrap InputStream) : ExceptionCatchingInputStream in class com.bumptech.glide.util.ExceptionCatchingInputStream
a84f6d1cc2885168c25f7bdfe912728f3be420d1;Change Parameter Type;Change Parameter Type	toWrap : RecyclableBufferedInputStream to toWrap : InputStream in method package setInputStream(toWrap InputStream) : void in class com.bumptech.glide.util.ExceptionCatchingInputStream
24fc713306c650683581531d18c08e3c20bb8373;Extract Method;Extract Method	private getSafeConfig(bitmap Bitmap) : Bitmap.Config extracted from public fitCenter(toFit Bitmap, pool BitmapPool, width int, height int) : Bitmap in class com.bumptech.glide.load.resource.bitmap.TransformationUtils
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsGivenResourceWhenBitmapNotTransformed() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsNewResourceWhenBitmapTransformed() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Variable;Rename Variable	toTransform : Bitmap to bitmap : Bitmap in method private mockResource(width int, height int) : Resource<Bitmap> in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testPassesGivenArgumentsToTransform() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Variable;Rename Variable	expected : Bitmap to bitmap : Bitmap in method private mockResource(width int, height int) : Resource<Bitmap> in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsNullIfTransformReturnsNull() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Method;Rename Method	public testSetsOutBitmapToNotHaveAlphaIfInBitmapDoesNotHaveAlpha() : void renamed to public testCenterCropSetsOutBitmapToNotHaveAlphaIfInBitmapDoesNotHaveAlpha() : void in class com.bumptech.glide.load.resource.bitmap.TransformationUtilsTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Method;Rename Method	public testSizeCallbackIsCalledSynchronouslyWithScreenSizeIfLayoutParamsWrapContent() : void renamed to public testBothParamsWrapContent() : void in class com.bumptech.glide.request.target.ViewTargetTest
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Method;Rename Method	private isViewSizeValid() : boolean renamed to private isSizeValid(size int) : boolean in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private getViewHeightOrParam() : int extracted from private checkCurrentDimens() : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Change Variable Type;Change Variable Type	layoutParams : ViewGroup.LayoutParams to layoutParams : LayoutParams in method private getViewHeightOrParam() : int in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Extract Method;Extract Method	private getViewHeightOrParam() : int extracted from public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Change Variable Type;Change Variable Type	layoutParams : ViewGroup.LayoutParams to layoutParams : LayoutParams in method private getViewHeightOrParam() : int in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Variable;Rename Variable	width : int to currentWidth : int in method public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Rename Variable;Rename Variable	height : int to currentHeight : int in method public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
3cf5a3094228b714c4f152c048bb0100d16cd3fb;Move And Rename Attribute;Move And Rename Attribute	protected INVALID_SIZE : int renamed to public SIZE_ORIGINAL : int and moved from class com.bumptech.glide.request.target.SimpleTarget to class com.bumptech.glide.request.target.Target
1bd66cb3ffb1a4f684bd9cee6209df28fc860147;Rename Method;Rename Method	public testReturnsDrawableOnFirstGet() : void renamed to public testDoesNotReturnOriginalDrawableOnGet() : void in class com.bumptech.glide.load.resource.drawable.DrawableResourceTest
1bd66cb3ffb1a4f684bd9cee6209df28fc860147;Rename Method;Rename Method	public testReturnsNewDrawableOnSecondGet() : void renamed to public testReturnsNewDrawableOnGet() : void in class com.bumptech.glide.load.resource.drawable.DrawableResourceTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsGivenResourceWhenBitmapNotTransformed() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsNewResourceWhenBitmapTransformed() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Variable;Rename Variable	toTransform : Bitmap to bitmap : Bitmap in method private mockResource(width int, height int) : Resource<Bitmap> in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testPassesGivenArgumentsToTransform() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Variable;Rename Variable	expected : Bitmap to bitmap : Bitmap in method private mockResource(width int, height int) : Resource<Bitmap> in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private mockResource(width int, height int) : Resource<Bitmap> extracted from public testReturnsNullIfTransformReturnsNull() : void in class com.bumptech.glide.load.resource.bitmap.BitmapTransformationTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Method;Rename Method	public testSetsOutBitmapToNotHaveAlphaIfInBitmapDoesNotHaveAlpha() : void renamed to public testCenterCropSetsOutBitmapToNotHaveAlphaIfInBitmapDoesNotHaveAlpha() : void in class com.bumptech.glide.load.resource.bitmap.TransformationUtilsTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Method;Rename Method	public testSizeCallbackIsCalledSynchronouslyWithScreenSizeIfLayoutParamsWrapContent() : void renamed to public testBothParamsWrapContent() : void in class com.bumptech.glide.request.target.ViewTargetTest
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Method;Rename Method	private isViewSizeValid() : boolean renamed to private isSizeValid(size int) : boolean in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private getViewHeightOrParam() : int extracted from private checkCurrentDimens() : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Change Variable Type;Change Variable Type	layoutParams : ViewGroup.LayoutParams to layoutParams : LayoutParams in method private getViewHeightOrParam() : int in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Extract Method;Extract Method	private getViewHeightOrParam() : int extracted from public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Change Variable Type;Change Variable Type	layoutParams : ViewGroup.LayoutParams to layoutParams : LayoutParams in method private getViewHeightOrParam() : int in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Variable;Rename Variable	width : int to currentWidth : int in method public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Rename Variable;Rename Variable	height : int to currentHeight : int in method public getSize(cb SizeReadyCallback) : void in class com.bumptech.glide.request.target.ViewTarget.SizeDeterminer
827fc08222eb61595ab0d5fdebeea0033e9e8382;Move And Rename Attribute;Move And Rename Attribute	protected INVALID_SIZE : int renamed to public SIZE_ORIGINAL : int and moved from class com.bumptech.glide.request.target.SimpleTarget to class com.bumptech.glide.request.target.Target
dc80fe44e6074019cddd2d736fa8ff5a894dcf53;Rename Parameter;Rename Parameter	start : int to position : int in method public getPreloadItems(position int) : List<Object> in class com.bumptech.glide.ListPreloaderTest.ListPreloaderAdapter
dc80fe44e6074019cddd2d736fa8ff5a894dcf53;Extract Method;Extract Method	private preloadAdapterPosition(items List<T>, position int, isIncreasing boolean) : void extracted from private preload(from int, to int) : void in class com.bumptech.glide.ListPreloader
dc80fe44e6074019cddd2d736fa8ff5a894dcf53;Parameterize Variable;Parameterize Variable	i : int to position : int in method private preloadAdapterPosition(items List<T>, position int, isIncreasing boolean) : void in class com.bumptech.glide.ListPreloader
0618cf043cbc41d5dafab4c21436031a26805f47;Rename Method;Rename Method	private preloadItem(items List<T>, position int, isIncreasing boolean) : void renamed to private preloadAdapterPosition(items List<T>, position int, isIncreasing boolean) : void in class com.bumptech.glide.ListPreloader
5ebcfbd3517c52a07567f97ec4d4bdff577b382d;Rename Parameter;Rename Parameter	start : int to position : int in method public getPreloadItems(position int) : List<Object> in class com.bumptech.glide.ListPreloaderTest.ListPreloaderAdapter
5ebcfbd3517c52a07567f97ec4d4bdff577b382d;Extract Method;Extract Method	private preloadItem(items List<T>, position int, isIncreasing boolean) : void extracted from private preload(from int, to int) : void in class com.bumptech.glide.ListPreloader
5ebcfbd3517c52a07567f97ec4d4bdff577b382d;Parameterize Variable;Parameterize Variable	i : int to position : int in method private preloadItem(items List<T>, position int, isIncreasing boolean) : void in class com.bumptech.glide.ListPreloader
400c11a4aedd7c855e2cb55e57aa297a35861539;Rename Method;Rename Method	protected getDimensions(item T, position int) : int[] renamed to protected getSize(item T) : int[] in class com.bumptech.glide.ListPreloader
400c11a4aedd7c855e2cb55e57aa297a35861539;Change Return Type;Change Return Type	T to List<T> in method protected getItems(start int, end int) : List<T> in class com.bumptech.glide.ListPreloader
400c11a4aedd7c855e2cb55e57aa297a35861539;Rename Method;Rename Method	protected getItem(position int) : T renamed to protected getItems(start int, end int) : List<T> in class com.bumptech.glide.ListPreloader
400c11a4aedd7c855e2cb55e57aa297a35861539;Rename Parameter;Rename Parameter	position : int to start : int in method protected getItems(start int, end int) : List<T> in class com.bumptech.glide.ListPreloader
26651f07b96c6bd8c9e29e0c138d6226fabda192;Rename Variable;Rename Variable	start : int to position : int in method public testGetItemsIsCalledInOrderDecreasing() : void in class com.bumptech.glide.ListPreloaderTest
